MET(GeV),#phi_{MET},light_jets_multiplicity,pT_{b_{1}}(GeV),#eta_{b_{1}},#phi_{b_{1}},Energy_{b_{1}}(GeV),Mass_{b_{1}}(GeV),#Delta R_{b_{1}b_{2}},#Delta #eta_{b_{1}b_{2}},#Delta #phi_{b_{1}b_{2}},#Delta pT_{b_{1}b_{2}}(GeV),#Delta #vec{pT}_{b_{1}b_{2}}(GeV),#Delta #vec{p}_{b_{1}b_{2}}(GeV),#Delta R_{b_{1}#tau_{1}},#Delta #eta_{b_{1}#tau_{1}},#Delta #phi_{b_{1}#tau_{1}},#Delta pT_{b_{1}#tau_{1}}(GeV),#Delta #vec{pT}_{b_{1}#tau_{1}}(GeV),#Delta #vec{p}_{b_{1}#tau_{1}}(GeV),#Delta R_{b_{1}lep_{1}},#Delta #eta_{b_{1}lep_{1}},#Delta #phi_{b_{1}lep_{1}},#Delta pT_{b_{1}lep_{1}}(GeV),#Delta #vec{pT}_{b_{1}lep_{1}}(GeV),#Delta #vec{p}_{b_{1}lep_{1}}(GeV),pT_{b_{2}}(GeV),#eta_{b_{2}},#phi_{b_{2}},Energy_{b_{2}}(GeV),Mass_{b_{2}}(GeV),#Delta R_{b_{2}#tau_{1}},#Delta #eta_{b_{2}#tau_{1}},#Delta #phi_{b_{2}#tau_{1}},#Delta pT_{b_{2}#tau_{1}}(GeV),#Delta #vec{pT}_{b_{2}#tau_{1}}(GeV),#Delta #vec{p}_{b_{2}#tau_{1}}(GeV),#Delta R_{b_{2}lep_{1}},#Delta #eta_{b_{2}lep_{1}},#Delta #phi_{b_{2}lep_{1}},#Delta pT_{b_{2}lep_{1}}(GeV),#Delta #vec{pT}_{b_{2}lep_{1}}(GeV),#Delta #vec{p}_{b_{2}lep_{1}}(GeV),pT_{#tau_{1}}(GeV),#eta_{#tau_{1}},#phi_{#tau_{1}},Energy_{#tau_{1}}(GeV),Mass_{#tau_{1}}(GeV),#Delta R_{#tau_{1}lep_{1}},#Delta #eta_{#tau_{1}lep_{1}},#Delta #phi_{#tau_{1}lep_{1}},#Delta pT_{#tau_{1}lep_{1}}(GeV),#Delta #vec{pT}_{#tau_{1}lep_{1}}(GeV),#Delta #vec{p}_{#tau_{1}lep_{1}}(GeV),pT_{lep_{1}}(GeV),#eta_{lep_{1}},#phi_{lep_{1}},Energy_{lep_{1}}(GeV),Mass_{lep_{1}}(GeV),Q_{#tau_{1}}Q_{lep_{1}},sT(GeV)
81.49586487,1.787506819,1,128.9095459,0.353351235,-0.324761629,137.7737343,14.18779945,2.98883006,0.858664155,2.862830941,42.03472137,213.7715204,232.8447799,1.930430999,0.033721775,1.930136442,89.62761688,147.384494,151.1957213,2.980919236,2.593662381,1.469283819,86.12721252,131.644323,278.3258093,86.87482452,-0.50531292,3.095592737,98.69864331,9.866902351,1.245170253,-0.82494238,-0.932694499,47.59289551,70.88520883,91.94665417,2.225352202,1.734998226,-1.393547122,44.09249115,89.81583627,177.3533127,39.28192902,0.319629461,-2.254898071,41.36628099,2.238853693,2.60109228,2.559940606,-0.460852623,-3.500404358,19.05016621,212.34707,42.78233337,-2.240311146,-1.794045448,203.2734355,0.105658375,-1,379.3444977
288.7247009,-2.22751689,2,325.7043152,0.047463086,1.499686956,327.2578771,27.84347534,2.280128511,-1.038611386,2.029845417,288.9101639,343.5945924,345.1593747,2.827642697,-0.531783137,-2.777187411,283.4824677,365.4636192,365.6110793,2.419628891,0.072945012,-2.418529097,299.2747269,345.9630324,346.3392326,36.79415131,1.086074471,-0.53015846,61.22015572,7.861480713,1.560737331,0.506828249,1.47615248,-5.427696228,53.31858148,57.85070153,2.145247835,1.111556398,1.834810793,10.36456299,50.59517934,70.41077661,42.22184753,0.579246223,-2.00631094,49.5150527,0.977886796,0.70308742,0.604728149,0.358658314,15.79225922,19.78405239,33.08748241,26.42958832,-0.025481926,-2.364969254,26.43838065,0.105658375,-1,719.8746033
137.48909,-1.492545843,4,83.57277679,0.102659948,2.358028889,85.47754411,15.75225163,3.145018721,-1.446233146,2.792767882,37.32244492,128.0174531,159.6096935,1.67778716,1.171695121,1.200874805,49.61791992,78.00925045,93.87064273,2.664837756,-1.291241877,-2.331105892,-33.49465179,184.8618795,281.8867762,46.25033188,1.548893094,-0.434738994,113.9888795,7.426486015,3.063930805,2.617928267,-1.591893077,12.29547501,57.95068808,158.511189,1.169626233,0.154991269,1.159311533,-70.81709671,107.2971025,159.1051686,33.95485687,-1.069035172,1.157154083,56.02740398,9.139475822,3.6925852,-2.462936997,2.75120461,-83.11257172,149.0287997,304.0472855,117.0674286,1.393901825,-1.594050527,250.4453719,0.105658376,-1,418.3344841
26.26460457,1.099826932,1,35.39582825,0.217551023,-0.900239706,36.69367005,5.772628307,3.571665618,-1.961733788,2.984693591,3.168182373,67.41594948,148.987125,2.055794055,-0.741076201,1.917575359,-6.770572662,63.60340387,74.68280016,2.036048144,-1.157363385,-1.675112545,-25.78429794,73.802788,128.7351865,32.22764587,2.179284811,2.39825201,144.3412977,4.576281548,1.621340885,1.220657587,-1.067118231,-9.938755035,38.7924866,101.430662,1.811731679,0.804370403,1.623379171,-28.95248032,70.63205891,75.75410513,42.16640091,0.958627224,-2.817815065,63.31170101,5.514557838,2.722511945,-0.416287184,2.690497402,-19.01372528,100.8186569,120.6855186,61.18012619,1.374914408,0.774872839,128.7107327,0.000510999,-1,197.2346058
86.78153229,0.46980381,3,129.9113922,-1.58249855,2.815430403,330.031066,18.85848808,3.114152738,0.140620828,-3.110976223,83.41338348,176.3933528,249.6817815,1.710495277,-1.634067599,-0.505585972,38.46193695,66.72328037,314.6734836,2.716348721,-2.303753614,1.439190626,49.40106201,143.5752072,393.1870189,46.49800873,-1.723119378,-0.356778681,134.5305212,6.136202812,3.152392325,-1.774688426,2.605390251,-44.95144653,133.5512922,186.9405022,2.996384386,-2.444374442,-1.733018458,-34.01232147,99.26347645,213.7698267,91.44945526,0.051569048,-2.962168932,93.0547721,16.55076218,2.05685084,-0.669686016,1.944776599,10.93912506,142.2125038,153.7813727,80.5103302,0.721255064,1.376239777,102.3751793,0.105658376,1,435.1507187
25.66561508,-1.280226469,1,107.3383331,-1.664749384,1.973659039,293.9235632,9.718706131,2.920687462,-1.183416367,-2.670194928,68.23687744,143.2797843,291.5328809,2.415373945,-1.868433058,1.530682594,77.88527107,110.1609464,300.4174814,3.255928417,-1.807107344,-2.708400432,-34.66131592,243.6260099,381.6188995,39.10145569,-0.481333017,-1.639331341,45.17477937,11.37535477,2.192088863,-0.685016692,-2.082307786,9.648393631,59.36219195,64.64565675,0.624860061,-0.623690978,-0.038205504,-102.8981934,102.9375627,110.3779869,29.45306206,0.203683674,0.442976445,31.49031018,9.363066673,2.045022,0.061325714,2.044102281,-112.546587,157.6205948,158.2627542,141.999649,0.14235796,-1.601125836,143.4409481,0.000510999,1,343.558115
14.25369358,1.823488832,3,68.49932098,0.246920153,-1.323685169,72.10720221,14.67485523,3.362801393,2.660491511,2.056749407,29.69931793,93.16775603,250.1214046,1.828048968,1.650356337,-0.786185086,28.80026245,49.24881701,105.2167188,1.114341995,0.552756682,0.967583656,17.80089951,57.63940925,66.33557545,38.80000305,-2.413571358,2.902750731,218.7294885,9.844069481,3.017059761,-1.010135174,-2.842934493,-0.899055481,77.6255699,159.3310876,2.372515151,-2.107734829,-1.089165751,-11.89841843,47.4694838,204.8627003,39.69905853,-1.403436184,-0.537500083,86.17800879,9.53475666,2.068919961,-1.097599655,1.753768742,-10.99936295,69.84820726,92.17450485,50.69842148,-0.305836529,-2.291268826,53.08812931,0.105658375,-1,211.9504976
82.2193222,1.334824681,2,99.64723206,-0.480943561,-3.026714325,113.7860038,23.2006073,0.8549275,0.098252058,-0.849262953,6.914024353,79.50784881,79.81283908,2.712562198,1.326863408,2.365888242,55.51055908,134.7496423,157.2926156,1.178685318,-0.834547013,-0.832364321,67.39868546,81.50685564,102.0674092,92.7332077,-0.579195619,-2.177451372,109.7848801,15.20087433,3.304893215,1.22861135,-3.068034112,48.59653473,136.7889905,155.6024579,0.932952127,-0.932799071,0.016898632,60.4846611,60.49172001,91.31668979,44.13667297,-1.807806969,0.89058274,138.5734438,10.54667377,3.766763206,-2.161410421,3.084932745,11.88812637,76.35531132,161.7334688,32.2485466,0.353603452,-2.194350004,34.28574638,0.000511,1,350.9849815
112.0973282,1.004780293,3,164.6324921,-0.462435037,-1.977336168,183.7674896,21.10592842,1.740164967,-0.032148004,1.739867989,125.209549,175.6195769,186.0378941,1.30192403,0.756672233,1.059458971,-55.36235046,200.1378896,328.7994877,2.613729139,-0.04337731,2.613369171,-9.492370605,327.020252,327.04177,39.42294312,-0.430287033,2.56598115,44.05718584,8.995264053,1.041726355,0.788820237,-0.680409018,-180.5718994,190.9681318,374.5887363,0.873573358,-0.011229306,0.873501182,-134.7019196,151.8472509,162.4160128,219.9948425,-1.21910727,-3.036795139,405.0515278,15.54801178,1.747774637,-0.800049543,1.5539102,45.86997986,278.2508953,383.9907691,174.1248627,-0.419057727,1.692479968,189.6389261,0.105658375,-1,710.2724686
28.29245758,2.192372084,0,126.4257507,0.567038238,1.760818005,147.715638,11.05738449,2.885149545,1.725718081,-2.312138621,21.07511139,212.2977697,310.7068058,3.34534743,-1.634070456,2.919103146,98.25227547,154.0302875,161.9803058,2.917743841,2.041236103,2.084846348,71.58588791,160.6520161,248.106979,105.3506393,-1.158679843,-2.210228682,184.8209967,13.27166843,3.520619864,-3.359788537,-1.051943541,77.17716408,94.59830985,292.6975307,1.912407734,0.315518022,-1.886200339,50.51077652,133.0055731,138.2712729,28.17347527,2.201108694,-1.158285141,128.9334392,5.08434391,3.768801229,3.675306559,-0.834256798,-26.66638756,41.53883431,242.7742294,54.83986282,-1.474197865,-0.324028343,126.0355761,0.105658376,-1,343.0821857
109.1542969,0.702155888,1,99.79865265,-1.515611768,-3.1005795,238.8158578,18.30175781,1.667755212,-0.084114552,1.665632669,53.98736572,113.6851408,169.5614551,3.306301369,-1.224505156,3.071191278,54.42348099,145.0965343,249.3560181,2.597643305,0.495491147,2.549948875,-66.0039444,254.7919036,467.6253457,45.81128693,-1.431497216,1.516973138,101.676559,8.357065201,1.809996059,-1.140390605,1.405558608,0.436115265,58.9384795,96.95942567,1.057335291,0.579605699,0.884316206,-119.9913101,141.2822436,536.8442913,45.37517166,-0.291106611,0.111414529,47.47151061,3.895571709,1.79724259,1.719996303,-0.521242402,-120.4274254,128.4559889,608.6199709,165.802597,-2.011102915,0.632656932,630.4970607,0.000510942,-1,465.9420052
15.97663879,-2.888767004,0,119.6785812,0.421736479,-0.283831149,130.8983197,10.45175648,2.953064303,0.674828917,-2.874925166,89.24058342,149.2564078,160.7785772,3.069871663,-0.939335346,-2.922629148,4.829277039,233.1243306,281.2143458,1.581694335,1.574409723,0.151627809,75.25101852,76.05738296,138.1349843,30.43799782,-0.253092438,2.591094017,32.01944519,6.17650938,1.614869016,-1.614164263,-0.047703981,-84.41130638,84.45840624,232.8946304,3.157414851,0.899580806,3.026552975,-13.9895649,74.74607385,93.12306509,114.8493042,1.361071825,2.638797998,239.4854518,19.37590027,3.971142167,2.51374507,3.074256957,70.42174149,159.2042523,315.6698068,44.42756271,-1.152673244,-0.435458958,77.35819466,0.105658375,1,325.3700848
37.46577835,0.220848158,1,50.76155853,0.434980571,-0.957641065,56.50236921,9.83399868,0.782233155,-0.779825628,-0.061324537,20.74015808,20.87782112,31.31722711,2.86675264,-0.947590411,2.705613259,17.64815521,81.97888886,90.80133801,1.798202962,0.317953371,-1.769869924,9.154811859,71.71617795,73.91702233,30.02140045,1.214806199,-0.896316528,55.12475717,3.138176203,2.772019082,-0.167764783,2.766937796,-3.092002869,62.03296254,63.98891268,2.030823987,1.097778998,-1.708545387,-11.58534622,54.54760607,68.38605365,33.11340332,1.382570982,2.619930983,70.14628838,1.241926074,2.20666899,1.265543781,1.807702124,-8.493343353,58.94335739,81.95819471,41.60674667,0.117027201,0.812228858,41.89198179,0.000511,-1,192.9688873
130.8695221,0.723943174,1,141.6798401,-1.612395287,-2.467689037,369.6121602,13.2441721,3.995230676,-3.368273616,2.148627702,97.63780975,169.7922772,494.830163,3.727329307,-2.507547975,2.757750336,72.2130661,207.7270635,461.3599416,0.885164794,-0.541449308,0.700249497,29.65653229,91.37396227,217.0387805,44.04203033,1.755878329,1.666868567,131.5245057,8.120978355,1.054456738,0.860725641,0.609122634,-25.42474365,41.79596404,67.37027219,3.176276923,2.826824307,-1.448378205,-67.98127747,115.2561491,291.6597048,69.46677399,0.895152688,1.057745934,99.32377201,4.806602478,2.845848497,1.966098666,-2.057500839,-42.55653381,157.0168287,266.2983046,112.0233078,-1.070945978,3.115246773,182.6440827,0.000511006,-1,498.0814743
34.96769714,-1.395924211,0,78.77165985,-0.559609294,2.799651384,92.29350423,12.58756542,3.420525226,-3.017844796,1.610157013,47.93624496,85.71440166,240.9999216,2.833162491,-2.044850349,-1.96096832,16.01722336,117.912744,213.4086065,2.383510731,-0.4703454,2.336642593,38.54081345,110.5293293,118.5347967,30.83541489,2.458235502,1.189494371,181.6037276,7.154202938,2.881316973,0.972994447,2.712059975,-31.91902161,91.69242356,103.2039831,2.649062942,2.547499396,0.72648558,-9.395431519,26.73407645,184.3681804,62.75443649,1.485241055,-1.522565603,145.7221069,3.969532728,2.534081986,1.574504949,-1.985574394,22.52359009,87.12894494,160.7198306,40.23084641,-0.089263894,0.463008791,40.39123341,0.000511,-1,247.5600548
66.2322464,1.174603105,2,83.49388123,1.059649825,-0.923637271,135.3997748,11.34664917,2.273553156,1.739844978,1.463551641,36.51470184,91.31568499,167.5364239,1.547142174,1.530708283,-0.224902332,21.5794487,26.94531305,138.8813875,2.659435557,-0.478538036,2.6160273,54.23899078,109.7860642,117.1992251,46.97917938,-0.680195153,-2.387188911,59.34620333,11.23761749,1.701356804,-0.209136695,-1.688453972,-14.93525314,81.99586086,82.10442166,2.499884666,-2.218383014,1.152475659,17.72428894,44.11666666,108.7893832,61.91443253,-0.471058458,-0.698734939,69.71606931,10.55984402,3.47964825,-2.00924632,2.840929631,32.65954208,90.27367757,131.2118624,29.25489044,1.538187861,2.743520737,71.24912044,0.105658376,-1,287.87463
69.22740936,2.19602561,2,82.28458405,0.810508966,-0.199041292,112.1063706,16.90575409,0.846034814,-0.273614645,-0.800568506,51.47588348,64.72697317,73.06675832,1.739907801,1.22643891,-1.234150216,55.1457901,77.6657838,115.7709173,2.528453841,1.439538777,2.078655079,36.62075424,111.8502086,153.3401992,30.80870056,1.084123611,0.601527214,51.12650135,6.127087116,1.561458858,1.500053555,-0.43358171,3.669906616,12.96935783,53.54901306,3.350346713,1.713153422,2.879223585,-14.85512924,75.84034912,103.8844916,27.13879395,-0.415929943,1.035108924,29.6496171,2.766095638,2.978014266,0.213099867,-2.970380012,-18.52503586,72.55331323,75.00999471,45.6638298,-0.62902981,-2.277696371,54.99976764,0.000511,-1,255.1233177
17.41667747,2.362787008,1,66.6640625,0.025930826,-1.263930917,67.28708549,8.970269203,0.953471834,0.014883025,0.95335567,22.59466171,54.63036422,54.64447986,1.909253667,1.308391158,1.390453935,16.46584702,75.91764209,114.1628365,2.833961266,0.853560451,-2.702363968,-136.8150635,265.3341461,326.3636142,44.06940079,0.011047801,-2.217286587,45.03409529,9.258542061,1.365363755,1.293508133,0.437098265,-6.128814697,21.29621014,86.67727345,2.758071005,0.838677427,2.627465669,-159.4097252,242.8204187,307.5748333,50.19821548,-1.282460332,-2.654384851,97.71502867,7.107982635,2.237091938,-0.454830706,2.190367405,-153.2809105,236.1910353,258.3839171,203.479126,-0.827629626,1.438433051,277.2375893,0.000510984,-1,381.8274822
28.02053261,-2.76227355,1,108.347702,1.32681644,0.748266101,218.9266269,12.73258114,2.632564995,2.339475751,-1.207166791,73.27691269,101.3223387,252.8973049,2.982300191,1.056671679,-2.788827602,37.44264984,176.5938867,245.4152057,2.820937365,2.820158958,-0.066265106,81.76986504,81.84711919,259.2450225,35.07078934,-1.012659311,1.955432892,54.90285308,5.333671093,2.036476665,-1.282804072,-1.581660811,-35.83426285,79.44506888,100.3406207,1.238027867,0.480683208,1.140901685,8.492952347,34.04974151,36.92023658,70.90505219,0.270144761,-2.746091604,74.7703374,13.68081188,3.243799305,1.763487279,2.722562496,44.32721519,95.79579467,122.0119689,26.57783699,-1.493342519,0.814531207,62.14667408,0.105658375,1,268.9219131
73.31443024,0.776292086,3,123.1952667,0.354359388,2.636692047,132.1732445,17.48658752,2.822902657,-0.989820838,2.643678142,57.17797852,183.919485,198.0279122,3.293165122,-1.382263303,2.989027381,62.21240234,183.7037118,221.1848786,1.806310905,-0.08552888,1.804284871,92.7949543,133.5451828,137.0434186,66.01728821,1.344180226,-0.006986095,135.7656349,12.41685963,0.522759204,-0.392442465,0.345349239,5.034423828,22.37740648,54.58024109,1.233825356,0.904291958,-0.839393272,35.61697578,51.00514115,115.9904608,60.98286438,1.736622691,-0.352335334,178.575505,5.038244724,1.756455231,1.296734422,-1.18474251,30.58255196,56.98220285,164.1630354,30.40031242,0.439888269,0.832407176,33.38930347,0.000511,-1,353.910162
62.83195877,0.015456284,1,169.288559,-0.77303803,1.770154715,222.8092067,12.81076527,3.12239444,-2.010468364,2.389008999,136.3673172,194.6238644,276.3958084,3.378958954,-1.352145731,3.096621633,23.82150269,314.6765045,391.7419883,0.954590483,-0.258032799,0.919054985,65.24689484,134.5961032,160.9824851,32.92124176,1.237430334,-0.618854284,61.86017293,6.56089592,0.966490728,0.658322632,0.707612634,-112.5458145,122.3358697,127.8288167,2.287311787,1.752435565,-1.469954014,-71.12042236,105.9190255,151.2293978,145.4670563,0.579107702,-1.326466918,170.704615,7.293075562,2.436981661,1.094112933,-2.177566648,41.42539215,221.9130294,265.0919146,104.0416641,-0.515005231,0.85109973,118.1468384,0.000511,-1,514.5504799
