MET(GeV),#phi_{MET},light_jets_multiplicity,pT_{b_{1}}(GeV),#eta_{b_{1}},#phi_{b_{1}},Energy_{b_{1}}(GeV),Mass_{b_{1}}(GeV),#Delta R_{b_{1}b_{2}},#Delta #eta_{b_{1}b_{2}},#Delta #phi_{b_{1}b_{2}},#Delta pT_{b_{1}b_{2}}(GeV),#Delta #vec{pT}_{b_{1}b_{2}}(GeV),#Delta #vec{p}_{b_{1}b_{2}}(GeV),#Delta R_{b_{1}#tau_{1}},#Delta #eta_{b_{1}#tau_{1}},#Delta #phi_{b_{1}#tau_{1}},#Delta pT_{b_{1}#tau_{1}}(GeV),#Delta #vec{pT}_{b_{1}#tau_{1}}(GeV),#Delta #vec{p}_{b_{1}#tau_{1}}(GeV),#Delta R_{b_{1}lep_{1}},#Delta #eta_{b_{1}lep_{1}},#Delta #phi_{b_{1}lep_{1}},#Delta pT_{b_{1}lep_{1}}(GeV),#Delta #vec{pT}_{b_{1}lep_{1}}(GeV),#Delta #vec{p}_{b_{1}lep_{1}}(GeV),pT_{b_{2}}(GeV),#eta_{b_{2}},#phi_{b_{2}},Energy_{b_{2}}(GeV),Mass_{b_{2}}(GeV),#Delta R_{b_{2}#tau_{1}},#Delta #eta_{b_{2}#tau_{1}},#Delta #phi_{b_{2}#tau_{1}},#Delta pT_{b_{2}#tau_{1}}(GeV),#Delta #vec{pT}_{b_{2}#tau_{1}}(GeV),#Delta #vec{p}_{b_{2}#tau_{1}}(GeV),#Delta R_{b_{2}lep_{1}},#Delta #eta_{b_{2}lep_{1}},#Delta #phi_{b_{2}lep_{1}},#Delta pT_{b_{2}lep_{1}}(GeV),#Delta #vec{pT}_{b_{2}lep_{1}}(GeV),#Delta #vec{p}_{b_{2}lep_{1}}(GeV),pT_{#tau_{1}}(GeV),#eta_{#tau_{1}},#phi_{#tau_{1}},Energy_{#tau_{1}}(GeV),Mass_{#tau_{1}}(GeV),#Delta R_{#tau_{1}lep_{1}},#Delta #eta_{#tau_{1}lep_{1}},#Delta #phi_{#tau_{1}lep_{1}},#Delta pT_{#tau_{1}lep_{1}}(GeV),#Delta #vec{pT}_{#tau_{1}lep_{1}}(GeV),#Delta #vec{p}_{#tau_{1}lep_{1}}(GeV),pT_{lep_{1}}(GeV),#eta_{lep_{1}},#phi_{lep_{1}},Energy_{lep_{1}}(GeV),Mass_{lep_{1}}(GeV),Q_{#tau_{1}}Q_{lep_{1}},sT(GeV)
25.30573463,-0.777278721,0,45.8943367,0.74217546,-3.085911751,59.5144341,6.795910835,2.316969678,-0.318814039,2.294930522,5.772579193,78.45891998,79.65314333,2.086699807,1.14607209,-1.743798971,19.13692284,56.96518437,74.73684824,1.118952643,0.000826061,1.118952338,4.418083191,46.52220569,46.66380836,40.12175751,1.060989499,0.902343035,65.16967859,5.880838394,2.68020023,1.464886129,2.244455814,13.36434364,60.54080427,86.74190272,1.218644527,0.3196401,-1.175978184,-1.354496002,45.27554466,48.49456329,26.75741386,-0.40389663,-1.34211278,29.32947387,4.579496384,3.083331562,-1.145246029,2.862751309,-14.71883965,67.60252592,81.07021984,41.47625351,0.741349399,2.078321218,53.40567946,0.105658376,-1,179.5554962
25.41210365,-1.438676596,3,64.46076965,-2.228822947,2.16260004,303.0422051,10.63807583,3.296975158,-1.092042804,3.11086607,10.38886642,118.5187919,250.1813076,3.742450531,-2.17723906,3.043939233,39.63471413,89.20139262,307.8416769,1.812221187,-1.193931818,1.363331378,32.40150833,65.81523837,264.7999323,54.07190323,-1.136780143,-0.948266029,94.1006313,14.74703884,1.087258073,-1.085196257,-0.066926837,29.2458477,29.3484277,79.89347112,1.750502463,-0.101889014,-1.747534692,22.01264191,67.53618045,76.60895873,24.82605553,-0.051583886,-0.881339192,24.91293174,1.636973023,1.947135305,0.983307242,-1.680607855,-7.233205795,42.64478006,57.2150361,32.05926132,-1.034891129,0.799268663,50.81496831,0.000510999,-1,200.8300934
12.43377972,2.768287659,0,48.3295784,-1.031926274,1.38944912,77.69324355,13.9638834,3.411757692,-2.007435918,2.758675694,0.374435425,94.52540914,147.9133775,2.670956391,-2.49066031,0.964686096,23.29814911,39.79927887,117.0923191,3.180495332,-2.421488762,-2.062023942,10.35285568,74.22618784,150.287067,47.95514297,0.975509644,-1.369226575,73.85517068,13.33953571,1.857930164,-0.483224392,-1.793989599,22.92371368,58.8019261,58.91495852,1.519968452,-0.414052844,1.462485671,9.978420258,57.86356256,60.28356674,25.03142929,1.458734035,0.424763024,56.7428976,0.989848256,3.027500347,0.069171548,-3.026710037,-12.94529343,62.90862282,66.18214344,37.97672272,1.389562488,-2.831712246,80.93367853,0.000510999,-1,171.7266531
13.0065918,0.942317367,0,37.5978508,1.787637234,2.939090967,115.7287393,7.649619102,3.575606031,2.043638617,-2.934024487,1.006496429,73.79008634,139.7270199,1.867855226,-0.264389277,-1.849048797,-19.81545258,76.78362582,134.6169738,2.022427763,0.728747368,1.886568666,5.34104538,56.63358851,88.7076572,36.59135437,-0.256001383,-0.410069853,40.45271153,14.41568661,2.55032645,-2.308027893,1.08497569,-20.82194901,51.70411372,234.9836751,1.96675235,-1.314891249,-1.462592155,4.33454895,46.09225224,68.28132064,57.41330338,2.05202651,-1.495045543,227.2820038,8.28775692,2.734304723,0.993136644,-2.547567844,25.15649796,86.05942117,198.4760914,32.25680542,1.058889866,1.052522302,52.09488824,0.000511,-1,176.8659058
53.03010178,-0.723317206,1,64.85549164,0.370702505,2.034456015,70.9267785,14.81160355,2.079729444,-0.126210153,-2.075896327,4.34381485,108.0092746,108.2184508,2.428225523,-1.017322898,2.204843149,16.98478317,100.8777661,120.1885286,3.140394007,-0.648445368,3.072717547,1.113563538,128.5211783,138.7213225,60.51167679,0.496912658,-2.172832966,68.73459751,9.040153503,2.191773536,-0.891112745,-2.002445832,12.64096832,91.52639453,108.6850656,1.248992376,-0.522235215,-1.134571433,-3.230251312,66.8225973,80.83403711,47.87070847,1.388025403,-0.170387134,101.907344,2.326586962,0.943014636,0.36887753,0.867874399,-15.87121964,49.08687979,50.81180896,63.7419281,1.019147873,-1.038261533,99.81146952,0.105658376,-1,290.0099068
71.45823669,2.937731981,0,67.23091125,0.216965199,-0.146392703,69.88957979,12.18295574,0.606535496,0.480726898,-0.369847208,4.07635498,24.30669476,39.82977036,2.871912623,1.16831547,-2.623532176,-7.705688477,137.4388099,168.3619181,3.006396066,1.644720912,2.516606927,20.51440811,108.6122196,152.1058046,63.15455627,-0.263761699,0.223454505,66.15638318,10.20752335,2.356241494,0.687588573,-2.253684968,-11.78204346,124.8073049,141.0393751,3.112314178,1.163994014,2.886454135,16.43805313,108.9983194,132.271639,74.93659973,-0.951350272,2.477139473,113.2662045,20.01362038,1.238352442,0.476405442,-1.143046204,28.22009659,69.95362114,70.5617273,46.71650314,-1.427755713,-2.66299963,102.9906916,0.000511,-1,323.4968071
54.97700119,0.582757533,1,121.819725,1.528048158,-2.648521423,294.691468,20.76545143,0.636978239,0.262633204,-0.580314636,71.72661209,84.51466928,204.1332386,3.050122145,1.631133243,-2.577333786,41.26235199,194.7152308,337.6480064,3.031243851,1.079470158,2.832522456,91.1634388,151.311021,295.0622628,50.09311295,1.265414953,-2.068206787,95.98346008,5.148233891,2.420924997,1.368500039,-1.997019149,-30.4642601,111.0654421,142.9729843,2.984312565,0.816836953,-2.870348215,19.43682671,80.05105806,104.7081211,80.55737305,-0.103085086,-0.071187638,80.98590492,0.145019874,1.032974258,-0.551663086,-0.873329066,49.90108681,65.24545481,69.02801127,30.65628624,0.448578,0.802141428,33.79271762,0.000511,-1,338.1034985
72.23634338,-0.345801115,1,181.0997314,-0.102533564,-2.831009388,183.333451,21.63402748,0.883856301,0.613105193,0.63663489,146.7656441,154.842871,155.0556894,3.398670728,-1.942210898,2.789046351,84.71799469,273.5852988,416.6806635,2.179495901,0.422922507,-2.138068974,136.7603569,208.3086954,208.3889825,34.33408737,-0.715638757,2.815541029,43.63918414,3.385227442,3.341035082,-2.555316091,2.152411461,-62.04764938,118.7612057,343.5821283,2.781213941,-0.190182686,-2.774703864,-10.00528717,77.37494523,77.41023075,96.38173676,1.839677334,0.663129568,311.717362,21.22702408,2.726312861,2.365133405,1.356069982,52.04236221,97.12992057,334.4805021,44.33937454,-0.525456071,-0.692940414,50.60276797,0.105658376,-1,428.3912735
28.54420471,1.490452766,0,38.56833649,1.829687834,-0.862933099,123.4523659,6.667076588,2.033343411,1.246430457,1.606516898,1.137229919,54.6966067,108.7487139,2.233226827,2.216450244,-0.273222208,11.21825981,14.28654722,128.7223384,3.194014482,1.466812551,-2.837285578,10.41213608,65.97254408,125.3976494,37.43110657,0.583257377,-2.469449997,45.19145285,10.39153862,2.115267712,0.970019788,-1.879739106,10.08102989,52.64652214,62.6356183,1.852538115,0.220382094,1.839382831,9.274906158,52.47107117,53.9739608,27.35007668,-0.38676241,-0.589710891,29.48767791,1.977643847,2.67139994,-0.749637693,-2.56406337,-0.806123734,53.20861246,57.30859384,28.15620041,0.362875283,1.974352479,30.03041456,0.000511,-1,160.0499249
55.61817551,0.566872478,1,165.3950043,-0.457519084,2.473670721,183.422584,12.30126095,3.013995791,1.906294316,-2.334569041,88.70491028,225.3506226,396.0732184,3.526632236,1.610054225,3.13765204,134.6523991,196.1374082,200.4253042,1.650933488,0.917180032,1.372720718,139.5376835,162.2989725,165.1382075,76.69009399,-2.3638134,-1.474945545,411.4225676,11.24307442,0.863377767,-0.296240091,-0.810964227,45.94748878,59.8212034,290.7017719,2.759272538,-0.989114285,-2.575895548,50.83277321,99.48934348,369.8396968,30.74260521,-2.067573309,-0.663981318,123.5963732,5.719662189,1.896063611,-0.692874193,-1.764931321,4.885284424,43.82257262,84.0543317,25.85732079,-1.374699116,1.100950003,54.38842432,0.105658376,-1,354.3031998
85.44578552,2.500386715,1,164.349411,0.188534543,0.420632094,167.7977643,13.18435764,2.112413698,1.020832703,1.849376172,23.96144104,243.7397132,292.6539147,2.498838654,-0.468703464,-2.454488069,129.7368355,192.3648717,192.4831655,2.263521439,-0.518063918,2.203438014,137.4927254,181.525934,181.8336159,140.38797,-0.83229816,-1.428744078,193.7464926,26.79033661,2.477181841,-1.489536166,1.979321067,105.7753944,157.3769224,221.0530798,1.579101832,-1.53889662,0.354061842,113.5312843,115.5728621,190.4751256,34.61257553,0.657238007,2.875120163,42.36214491,0.277620286,1.626008611,-0.049360454,-1.625259225,7.755889893,44.9501617,45.11271937,26.85668564,0.706598461,-1.78280592,33.84484497,0.000511,-1,451.6524277
38.92374039,-1.675904632,2,53.26401138,0.095541164,1.045263648,53.9850952,7.16657114,2.372482657,0.760821149,-2.247181598,12.00675583,85.38397966,92.13344395,1.231834132,0.16099222,-1.221268535,18.30057907,52.76359219,53.27813517,2.893056547,0.808579966,2.77776432,13.82282639,91.20977422,97.93443747,41.25725555,-0.665279984,-2.990740061,51.95965846,11.24078751,1.188399074,-0.599828929,1.025913064,6.293823242,37.80554801,46.58970953,1.25914545,0.047758818,-1.258239388,1.816070557,47.50834063,47.5199397,34.96343231,-0.065451056,2.266532183,35.05480186,1.073921561,2.37417824,0.647587746,-2.284152452,-4.477752686,67.69648865,73.36504327,39.441185,-0.713038802,-1.732500672,49.89968594,0.000511,-1,207.8496246
82.87546539,2.010547876,0,172.1928101,0.376698256,-0.791925371,186.3548512,25.8363266,3.013849199,-0.320583165,2.996750478,93.1021347,250.7153285,250.804369,1.002684639,0.505255356,0.86607939,138.6170654,152.6006882,168.1988035,2.77385693,-0.090872794,-2.772368014,117.7646408,223.8165398,227.3668851,79.09067535,0.69728142,2.494509459,99.25910191,5.448968887,2.285118935,0.825838521,-2.130671088,45.51493073,101.0111972,119.6092557,0.563055543,0.22971037,0.514066815,24.6625061,41.48497179,53.22223962,33.57574463,-0.128557101,-1.658004761,34.51665649,6.733109951,2.711089698,-0.596128151,2.644737903,-20.85242462,85.45616898,90.80835123,54.42816925,0.46757105,1.980442643,60.48706425,0.105658376,-1,422.1628647
25.85533142,-2.451678514,0,62.95194626,1.074082851,0.760614336,103.5579202,11.72191048,3.128865443,1.228816628,2.877465665,10.00976944,114.8925109,145.70722,1.146660821,-0.011185169,-1.146606266,10.00108337,63.42581889,64.54314382,2.150799825,0.133492649,2.146653116,33.21985245,82.97842765,96.42291022,52.94217682,-0.154733777,-2.11685133,53.67042971,3.16160059,2.577052134,-1.240001798,2.259113375,-0.008686066,95.75091755,123.2819837,1.316746598,-1.09532398,-0.73081255,23.21008301,36.64215142,54.61611266,52.95086288,1.085268021,1.907220602,87.34882744,2.35233593,2.993424244,0.144677818,-2.989925925,23.21876907,82.46409201,90.44753683,29.73209381,0.940590203,-1.38603878,43.88293708,0.000511,-1,224.4324112
18.33470726,1.712115169,0,79.452034,0.334399074,-0.684885681,84.571172,10.34674644,3.807834858,2.164253801,-3.132987678,44.94616318,113.9570141,174.2609817,1.659230592,0.202214316,1.646862328,32.03656006,95.56893077,97.80214887,2.982105976,1.035883695,-2.796408594,53.37273026,104.3667359,114.4198078,34.50587082,-1.829854727,2.448101997,110.5493964,7.343421459,2.471763737,-1.962039486,-1.503335301,-12.90960312,56.73008083,124.7057892,1.177499289,-1.128370106,0.336579084,8.426567078,13.11459589,85.9437645,47.41547394,0.132184759,-2.331748009,47.84633849,1.238048315,2.019972668,0.833669379,1.839914385,21.3361702,59.8825106,65.33035943,26.07930374,-0.701484621,2.111522913,32.76334058,0.000511,-1,205.7873898
67.32225037,2.9309268,1,228.2956543,-0.42087242,-0.000512387,250.3395471,27.58325768,3.138769248,0.348105401,3.119406198,78.94476318,377.6243246,378.6287249,1.645537336,-1.589223951,-0.426802482,198.5604725,201.6040258,246.6781296,2.891184802,-0.787834108,-2.78177407,190.8374214,263.6851495,286.8783639,149.3508911,-0.768977821,-3.119918585,195.8561347,7.088971615,3.353250077,-1.937329352,2.736976628,119.6157093,177.0724035,245.2660692,1.198451675,-1.135939509,0.38200504,111.8926582,115.4403272,181.8904656,29.73518181,1.168351531,0.426290095,52.63947305,4.504497051,2.487592583,0.801389843,-2.354971588,-7.723051071,62.13342524,68.629827,37.45823288,0.366961688,2.781261683,40.00888117,0.105658376,-1,512.1622105
14.44984627,-2.50152874,0,53.32517242,0.215275139,-0.658869326,56.04037335,12.77185345,2.944767599,1.533843249,-2.513758361,8.296478271,93.58251378,129.6332272,1.694828391,1.694659323,0.023938596,24.89571381,24.91315478,74.9956838,2.645515342,1.326871604,2.288703382,23.8830719,75.99960906,91.78557787,45.02869415,-1.31856811,1.854889035,90.46311931,7.11241436,2.54278738,0.160816073,2.537696958,16.59923553,70.30833647,72.82223489,1.495118569,-0.206971645,-1.480723564,15.58659363,51.53559329,64.17361901,28.42945862,-1.479384184,-0.682807922,65.64950237,0.858210444,2.294433991,-0.367787719,2.264764786,-1.012641907,52.40018297,55.83168749,29.44210052,-1.111596465,-2.947572708,49.58413941,0.105658376,-1,170.675272
75.28658295,2.107424259,2,99.04569244,-1.147153974,-2.134964466,172.7742925,19.38244438,0.555256283,0.441417098,-0.336838961,61.0663414,64.43509247,82.25240076,2.781689972,-0.443723619,-2.746071458,51.69868088,143.89831,177.6120383,2.296443385,-0.604760408,2.215381924,72.72964478,116.7685482,171.2371902,37.97935104,-1.588571072,-1.798125505,96.97871453,4.681509972,2.566685667,-0.885140717,-2.409232497,-9.367660522,79.73995852,95.74069886,2.758318114,-1.046177506,2.552220885,11.66330338,61.61703024,96.39129748,47.34701157,-0.703430355,0.611106992,59.56490181,1.236885548,1.331505963,-0.161036789,-1.321731925,21.0309639,48.16647484,52.60015308,26.31604767,-0.542393565,1.932838917,30.2830371,0.105658375,-1,285.9746857
33.08208847,-1.610974789,0,74.2401123,1.081547856,0.635489523,123.1763454,16.52897072,1.878818931,1.874527693,-0.126911402,33.20611572,33.9359197,137.2107029,2.279646676,0.396344006,2.244927704,29.95100403,107.6012015,125.2529885,1.935320326,-0.203243136,-1.924618661,45.63539124,88.32571249,101.0846981,41.03399658,-0.792979836,0.762400925,55.45926456,9.578619957,2.794753613,-1.478183687,2.371839106,-3.255111694,79.09071057,104.8512022,2.747523068,-2.077770829,-1.79770726,12.42927551,55.04670947,100.2525777,44.28910828,0.68520385,-1.609438181,55.15825606,2.550078392,2.197037623,-0.599587142,2.113638941,15.68438721,63.94233556,65.66717506,28.60472107,1.284790993,2.560108185,55.64506362,0.000511,-1,221.2500267
60.29566193,-2.053902626,1,81.01040649,-1.872393727,0.622074664,269.8201864,9.076004982,0.73192676,0.332612872,0.651985781,17.95404053,49.17255108,55.29155842,3.019680902,-0.506571651,2.976887286,20.27058411,141.2796683,203.124065,2.731208097,-1.343709826,-2.377801836,34.37651825,119.139619,260.2627926,63.05636597,-2.205006599,-0.029911118,289.644465,10.7093153,2.471719577,-0.839184523,2.324901504,2.316543579,113.6212702,205.4948689,3.462610402,-1.676322699,-3.029787617,16.42247772,109.5227466,279.0652064,60.73982239,-1.365822077,-2.354812622,126.8565039,4.75174284,1.250162187,-0.837138176,0.928496186,14.10593414,49.70362111,98.85349224,46.63388824,-0.528683901,2.999876499,53.30435201,0.000510999,-1,311.736145
41.02517319,-1.605586767,2,87.14004517,1.046675444,1.67059207,140.3745556,16.57762146,0.671137387,0.132656395,0.657896399,47.83359528,60.97419489,91.07695253,3.21628151,0.761353672,-3.124869172,35.49033737,138.7852183,167.5438846,2.646013722,-0.473367333,-2.603327099,50.62479019,119.9615556,123.4899408,39.30644989,0.914019048,1.01269567,57.14778568,5.308000088,2.578247296,0.628697276,2.500419736,-12.3432579,86.40960069,90.29570015,3.082128798,-0.606023729,3.021961808,2.791194916,75.68628857,84.84599164,51.64970779,0.285321772,-1.487724066,54.23306364,7.099466801,1.340351481,-1.234721005,0.521542072,15.13445282,27.028363,69.98118231,36.51525497,1.520042777,-2.009266138,87.47454477,0.000511001,-1,255.636631
