MET(GeV),#phi_{MET},light_jets_multiplicity,pT_{b_{1}}(GeV),#eta_{b_{1}},#phi_{b_{1}},Energy_{b_{1}}(GeV),Mass_{b_{1}}(GeV),#Delta R_{b_{1}b_{2}},#Delta #eta_{b_{1}b_{2}},#Delta #phi_{b_{1}b_{2}},#Delta pT_{b_{1}b_{2}}(GeV),#Delta #vec{pT}_{b_{1}b_{2}}(GeV),#Delta #vec{p}_{b_{1}b_{2}}(GeV),#Delta R_{b_{1}#tau_{1}},#Delta #eta_{b_{1}#tau_{1}},#Delta #phi_{b_{1}#tau_{1}},#Delta pT_{b_{1}#tau_{1}}(GeV),#Delta #vec{pT}_{b_{1}#tau_{1}}(GeV),#Delta #vec{p}_{b_{1}#tau_{1}}(GeV),#Delta R_{b_{1}#tau_{2}},#Delta #eta_{b_{1}#tau_{2}},#Delta #phi_{b_{1}#tau_{2}},#Delta pT_{b_{1}#tau_{2}}(GeV),#Delta #vec{pT}_{b_{1}#tau_{2}}(GeV),#Delta #vec{p}_{b_{1}#tau_{2}}(GeV),pT_{b_{2}}(GeV),#eta_{b_{2}},#phi_{b_{2}},Energy_{b_{2}}(GeV),Mass_{b_{2}}(GeV),#Delta R_{b_{2}#tau_{1}},#Delta #eta_{b_{2}#tau_{1}},#Delta #phi_{b_{2}#tau_{1}},#Delta pT_{b_{2}#tau_{1}}(GeV),#Delta #vec{pT}_{b_{2}#tau_{1}}(GeV),#Delta #vec{p}_{b_{2}#tau_{1}}(GeV),#Delta R_{b_{2}#tau_{2}},#Delta #eta_{b_{2}#tau_{2}},#Delta #phi_{b_{2}#tau_{2}},#Delta pT_{b_{2}#tau_{2}}(GeV),#Delta #vec{pT}_{b_{2}#tau_{2}}(GeV),#Delta #vec{p}_{b_{2}#tau_{2}}(GeV),pT_{#tau_{1}}(GeV),#eta_{#tau_{1}},#phi_{#tau_{1}},Energy_{#tau_{1}}(GeV),Mass_{#tau_{1}}(GeV),#Delta R_{#tau_{1}#tau_{2}},#Delta #eta_{#tau_{1}#tau_{2}},#Delta #phi_{#tau_{1}#tau_{2}},#Delta pT_{#tau_{1}#tau_{2}}(GeV),#Delta #vec{pT}_{#tau_{1}#tau_{2}}(GeV),#Delta #vec{p}_{#tau_{1}#tau_{2}}(GeV),pT_{#tau_{2}}(GeV),#eta_{#tau_{2}},#phi_{#tau_{2}},Energy_{#tau_{2}}(GeV),Mass_{#tau_{2}}(GeV),Q_{#tau_{1}}Q_{#tau_{2}},sT(GeV)
17.39601135,-1.871146441,1,59.62826157,-0.418195397,-0.852150202,65.18705443,5.907618046,2.835733492,0.281408638,2.821735922,14.07019806,103.8681805,104.2460124,0.802872577,0.225914687,0.770432949,31.85906029,44.16085992,44.63963283,2.215684632,0.376615077,-2.183442116,33.51555061,77.6409894,77.6865271,45.55806351,-0.699604034,2.609299183,58.18691932,10.83413601,2.052053476,-0.055493951,-2.051302973,17.78886223,63.37354705,65.21497101,1.281548612,0.095206439,1.278007269,19.44535255,45.50485235,46.94213655,27.76920128,-0.644110084,-1.622583151,34.32806181,6.371715546,2.957716773,0.15070039,-2.953875065,1.656490326,53.64497542,53.78372684,26.11271095,-0.794810474,1.331291914,34.80417236,6.74E-07,-1,176.4642487
11.30234241,2.612948179,1,67.0433197,-0.075068377,-0.117906682,67.71456058,8.067091942,3.446899181,1.870055534,2.895514853,34.50621033,98.91832093,145.2980452,2.941152799,-0.91883155,-2.793944947,-6.922264099,138.8891488,157.9027096,1.887417755,1.251928307,1.412452228,39.24660873,68.40871296,81.15830642,32.53710938,-1.945123911,-3.013421535,116.2400716,5.363001823,2.851385828,-2.788887084,0.593725506,-41.42847443,50.39888883,188.4130144,1.606722135,-0.618127227,-1.483062625,4.740398407,40.90020899,74.90976602,73.9655838,0.843763173,2.676038265,101.9894785,4.39841032,3.004204936,2.170759857,-2.076788131,46.16887283,90.75543578,149.4901088,27.79671097,-1.326996684,-1.530358911,56.30791407,5.066067696,-1,212.6450663
66.15265656,-1.31154263,4,64.25741577,1.406712651,-1.337525964,139.2392766,7.526750565,1.480243465,0.862508893,1.202995896,27.91716003,61.4033581,119.5095268,3.228420347,1.033032954,3.058682863,-0.246032715,128.6502422,162.1057352,2.810545925,1.808365047,-2.151507437,14.56549454,100.508023,175.4397908,36.34025574,0.544203758,-2.54052186,42.24992835,5.758885384,1.863505453,0.170524061,1.855686967,-28.16319275,82.45558528,82.54782641,3.077632526,0.945856154,2.928681974,-13.3516655,85.55690982,94.98924935,64.50344849,0.373679698,1.88697648,69.59239921,8.59485054,1.323804419,0.775332093,1.072995007,14.81152725,59.74071558,74.89416554,49.69192123,-0.401652396,0.813981473,54.42825287,8.538331032,1,280.9456978
12.86890411,-2.995784998,2,43.76450348,0.619928658,-0.320560366,52.80912948,6.174651623,3.095140997,-0.328484893,3.077660714,12.15282631,75.3386746,75.56004766,1.164887364,-1.081363976,-0.43314492,4.85817337,18.38729848,76.41694156,2.523580388,-1.309413493,2.157288641,15.39549065,63.98744535,92.42805747,31.61167717,0.948413551,2.884964228,47.44303213,6.978424549,2.872788884,-0.752879083,2.772379674,-7.294652939,69.33273587,97.3884393,1.345104334,-0.9809286,-0.920372073,3.242664337,26.79627972,66.55085005,38.90633011,1.701292634,0.112584554,110.2685667,4.601372242,2.600452386,-0.228049517,2.59043356,10.53731728,64.80035242,65.22998771,28.36901283,1.929342151,-2.477849007,99.84096041,4.908149242,1,155.5204277
18.761549,-2.203640461,0,111.1917801,0.783894897,2.720149517,148.0175606,16.08848,3.319707901,2.003898144,2.64666824,20.73274231,195.5739063,306.6711295,3.319078117,1.922826648,-2.705368225,77.5344429,142.4090479,202.2002625,1.20692935,0.23869735,-1.183090035,85.21213722,104.1839643,132.2693083,90.45903778,-1.220003247,0.073481277,167.4718213,17.5050869,0.934671468,-0.081071496,0.931148842,56.80170059,75.37188464,119.4537868,3.022455631,-1.765200794,2.453427032,64.47939491,111.7508922,190.8610475,33.65733719,-1.138931751,-0.857667565,58.10897966,4.281290531,2.270159109,-1.684129298,1.52227819,7.677694321,41.5083415,74.65475793,25.97964287,0.545197546,-2.379945755,29.95184103,0.932091773,-1,280.0493469
17.0433197,3.02629137,1,172.828537,-1.663188815,-0.81275332,472.5551063,15.23449326,2.838794737,-1.891240075,2.117065549,100.315094,219.4291089,506.2586487,3.01440556,0.348906875,2.994145099,51.07745361,293.8035229,293.9016591,2.281151119,-0.453905106,-2.23553586,140.4851761,194.4532015,435.9552887,72.51344299,0.22805126,-2.929818869,75.18738072,10.80295849,2.405727935,2.24014695,0.87707955,-49.23764038,93.76319311,473.2098322,2.406883047,1.43733497,1.930583898,40.17008209,89.19505247,110.986523,121.7510834,-2.01209569,2.476286888,463.4581444,5.442753315,1.324529534,-0.80281198,1.053504348,89.40772247,109.4288529,412.55761,32.3433609,-1.20928371,1.42278254,59.04194997,1.665403843,-1,416.479744
26.03037453,1.933296561,1,83.07792664,1.806950688,-0.53032124,260.3556225,15.93308735,2.468622985,0.203958154,2.460183024,36.83713531,122.5053728,183.0581984,2.842468341,0.37556088,-2.817548633,4.102493286,159.9323362,183.7278522,0.871033923,0.310836434,-0.81368348,31.23044586,60.60743784,149.1724518,46.24079132,1.602992535,-2.990504265,119.8637249,9.159386635,1.019992421,0.171602726,1.00545365,-32.73464203,66.80314816,80.87985078,3.011216137,0.106878281,3.009318803,-5.606689453,97.87452808,97.87493036,78.97543335,1.431389809,2.287227392,174.683851,1.909286976,2.004910173,-0.064724445,2.003865153,27.12795258,111.1845802,120.2770506,51.84748077,1.496114254,0.28336224,121.8117346,8.1549263,-1,286.1720066
5.367191792,-0.876773894,0,63.64487076,-2.103425503,0.57913363,264.8427408,10.29288483,2.246137256,-1.027376413,-1.997405887,22.73855591,88.76127622,222.3438761,3.589593481,-2.171004407,2.858657241,9.503471375,116.617298,285.4456483,1.186772839,-0.70393312,0.955462158,39.62180138,53.50389751,217.8277944,40.90631485,-1.076049089,2.576539516,68.15647986,12.69466305,1.828814562,-1.143627994,-1.42712218,-13.23508453,63.01116903,84.75196332,2.970529456,0.323443294,2.952868044,16.88324547,64.66009638,65.0704509,54.14139938,0.067578904,-2.279523611,54.2781453,1.191050291,2.403008466,1.467071287,-1.903195083,30.11833,66.00930276,82.4370298,24.02306938,-1.399492383,-0.376328528,51.90731008,5.182303905,-1,188.0828462
19.74620247,2.766518354,0,46.87643814,0.821051538,1.586479187,64.03449762,7.577760696,1.492903406,0.334353626,1.454980493,3.889858246,59.82924085,63.47526633,3.090022502,0.914076984,2.951728702,-4.374000549,97.68592503,108.7251394,1.518327235,-0.131778181,-1.512597799,18.42848015,53.39994728,54.63740844,42.9865799,0.486697912,0.131498694,49.35593842,10.71370316,1.605096375,0.579723358,1.496748209,-8.263858795,64.40872287,69.65929575,3.003964011,-0.466131806,-2.967578292,14.5386219,71.1755331,71.82546293,51.25043869,-0.093025446,-1.365249515,51.48439952,1.113698721,2.098108763,-1.045855165,1.818858806,22.8024807,64.43472381,73.89364419,28.44795799,0.952829719,3.099076986,42.63459216,4.753647327,-1,189.3076172
28.87074471,2.577634096,0,169.0545502,0.593909383,0.099570699,201.1684145,23.79247856,1.590157153,1.578642011,0.191021398,85.23045349,88.20284701,221.2948919,3.437976702,1.609827518,3.03778524,-58.36682129,395.9535685,548.3112197,2.674344354,1.270580351,-2.353241019,140.0816956,190.5916759,229.3322416,83.82409668,-0.984732628,-0.091450699,128.7427138,15.06402016,2.846934651,0.031185508,2.846763842,-143.5972748,308.5913855,355.4211569,2.562844754,-0.308061659,-2.544262417,54.85124207,109.0049174,132.5476528,227.4213715,-1.015918136,-2.93821454,355.2285578,0.141271397,0.954482273,-0.339247167,0.892159049,198.4485168,210.4461574,328.1246299,28.97285461,-0.676670969,2.452811718,35.94618464,2.444854736,-1,538.1436176
35.15295792,2.122843266,0,71.73651123,-2.347541809,-1.828864932,378.6935479,8.195694923,3.819306597,-2.668237209,-2.732693374,24.29346085,116.801579,404.4559613,1.948473317,-1.668644726,-1.00606811,37.75670624,60.75871982,352.1456258,2.571607604,-1.26075685,2.241351787,40.50189781,94.3743526,343.9153236,47.44305038,0.3206954,0.903828442,51.00566244,10.54513645,1.995098978,0.999592483,1.726625264,13.46324539,62.49691734,74.39568751,1.922198971,1.407480359,-1.309140146,16.20843697,49.59621088,75.18771792,33.97980499,-0.678897083,-0.822796822,42.12360561,0.805942416,3.063044913,0.407887876,-3.035765409,2.745191574,65.12330622,67.09624512,31.23461342,-1.086784959,2.212968588,51.57911469,1.03367734,-1,219.5469379
62.04304504,2.020339251,1,135.1457977,-1.803986192,-1.395690322,423.1518126,36.78065491,1.599278492,-0.509574652,-1.515923932,95.60502625,138.7144646,360.3475762,2.117833659,-0.114630699,2.11472911,63.65026093,182.6926417,280.0783816,2.565078164,-0.957114875,2.379822914,109.1141644,155.0273773,405.3405575,39.54077148,-1.29441154,0.12023361,77.86291739,6.890956879,2.68177332,0.394943953,-2.652532265,-31.95476532,108.01052,161.6648663,2.429023396,-0.447540224,-2.387438461,13.50913811,61.16818503,74.16779065,71.4955368,-1.689355493,2.772765875,200.2677917,4.813679695,0.883206834,-0.842484176,0.265093803,45.46390343,46.87210105,168.867838,26.03163338,-0.846871316,2.507672071,36.16770607,4.070889473,-1,334.2567844
21.33734512,2.320397377,1,72.71999359,-0.661304712,-0.30183661,90.57587483,15.67564774,2.968586557,-1.328476727,2.654742122,23.05946732,118.90248,147.5202985,2.636235949,0.699642658,2.541700244,34.66770172,106.3211454,107.7759479,2.314907358,1.22360158,-1.965094209,39.1292305,91.06770956,107.1112712,49.66052628,0.667172015,-2.956578732,61.54120448,7.110608578,2.031267266,2.028119385,-0.113041878,11.60823441,12.60447659,105.720586,3.046281914,2.552078307,1.663348977,16.06976318,62.47277177,156.697131,38.05229187,-1.360947371,-2.843536854,79.08371485,0.912948966,1.852052218,0.523958921,1.776390855,4.461528778,55.66152673,67.81504397,33.59076309,-1.884906292,1.663257599,113.1603359,0.150156766,-1,215.36092
10.91848373,1.000651956,1,86.32926178,-0.323807895,0.373198181,91.2993568,8.585072517,2.337931064,0.795063674,-2.198589414,40.05574417,119.5269984,124.4977824,3.068607342,-0.123550206,3.066119105,18.28839874,154.2617645,154.9632604,1.133097594,-0.812499255,0.78978169,36.01871872,62.19776425,82.38278727,46.27351761,-1.11887157,2.571787596,78.49046029,4.001387119,1.371548916,-0.918613881,-1.018476788,-21.76734543,58.88126347,76.95991108,3.393319971,-1.607562929,2.988371104,-4.037025452,96.30125883,131.027643,68.04086304,-0.200257689,-2.692920923,69.44467344,2.20195508,2.378310917,-0.688949049,-2.276337415,17.73031998,107.7041969,114.6480938,50.31054306,0.48869136,-0.416583508,57.29808085,9.886961937,-1,261.8726692
3.036142826,-1.398154497,0,47.32996368,0.824463367,-1.904718161,65.03478073,9.425843239,2.688115139,-0.704533815,2.594146315,13.88782501,77.85561144,83.40821629,0.651418292,0.602634385,-0.247341037,17.18980598,19.55293419,41.72004695,3.153263017,-0.445031166,-3.121700644,23.60739517,71.04940582,71.20555545,33.44213867,1.528997183,1.784320831,80.87238848,4.111734867,3.127737054,1.307168201,-2.841487352,3.301980972,62.86977317,91.71659823,0.62387052,0.259502649,0.567338347,9.71957016,18.52150939,39.27798215,30.1401577,0.221828982,-1.657377124,30.96021983,2.16008687,3.059337553,-1.047665551,-2.874359608,6.417589188,53.38947114,62.31772636,23.72256851,1.269494534,1.216982484,45.57159247,1.477072597,-1,137.6709714
63.97491455,-1.658129096,0,78.74703217,-0.31155917,1.308202624,83.04542169,8.589639664,2.385291151,-1.526314348,-1.833024383,36.688694,98.4232844,133.0646901,1.371725845,-1.103783756,0.814428151,55.70156097,65.12528213,79.25161215,3.060600475,0.385894269,3.03617537,55.71583366,101.6792618,101.9581226,42.05833817,1.214755177,3.141227007,77.46555052,7.534912586,2.680958227,0.422530591,2.647452533,19.01286697,63.29783184,77.31062569,2.378212972,1.912208617,-1.413985554,19.02713966,44.68548597,93.39710338,23.04547119,0.792224586,0.493774474,30.75360309,2.350975752,2.6749395,1.489678025,2.22174722,0.01427269,41.28869619,55.86072781,23.0311985,-0.697453439,-1.727972746,28.88179677,1.023694634,-1,230.8569546
27.25605965,-0.823666155,0,57.17985153,-0.13305597,1.610245347,58.81224859,11.45073223,2.596547328,-1.482968614,-2.131399099,9.931587219,91.51420599,130.2092316,2.181848092,-0.433548942,2.138339639,-28.72210312,126.2122903,130.66853,1.06487532,-0.480663911,-0.950221896,6.756713867,49.58695651,55.76548284,47.24826431,1.349912643,-2.541540861,97.60059033,8.321069717,2.270517283,1.049419671,-2.013446569,-38.65369034,114.4051257,128.6276534,1.549126948,1.002304703,1.181177203,-3.174873352,54.45221602,86.42445498,85.90195465,0.300492972,-0.528094292,89.88275858,3.627525806,3.088920875,-0.047114968,-3.088561535,35.47881699,136.280418,136.5341863,50.42313766,0.34760794,2.560467243,53.71276404,4.772927284,-1,268.0092678
43.59205246,0.654921114,0,75.80550385,0.135973781,-3.134058475,77.67021718,13.38977242,0.659572573,-0.58107236,-0.312075138,31.6366272,36.39130002,43.65691747,2.955041113,1.074843496,-2.752631366,4.333816528,144.503174,169.0566762,2.41409373,-0.242195189,2.401913826,40.98633194,104.2033845,104.2508122,44.16887665,0.717046142,-2.821983337,56.46489478,7.085000515,2.94930026,1.655915856,-2.440556228,-27.30281067,109.0129268,156.1939205,2.735063771,0.338877171,2.713988964,9.349704742,77.21508236,80.01248537,71.47168732,-0.938869715,-0.381427109,105.3635218,1.343616366,1.734479578,-1.317038685,-1.128640115,36.65251541,64.73715328,111.5865629,34.81917191,0.37816897,0.747213006,37.39367305,2.025749207,-1,269.8572922
31.04340744,-1.892698288,0,75.27210236,0.578301072,-2.248049021,88.75668624,9.8042593,3.761875312,2.672197461,2.647841875,38.41035461,109.1384317,221.9997085,2.870930443,-1.009219766,2.687697355,2.000343323,144.7355587,191.7141452,1.616750257,-0.333088577,-1.582066178,50.30896568,79.57009122,82.03607738,36.86174774,-2.093896389,1.387294412,152.0071136,6.580948353,3.681632961,-3.681417227,0.03985548,-36.41001129,36.46887253,321.1193433,3.639737855,-3.005286038,2.053277254,11.89861107,53.25258944,181.3520269,73.27175903,1.587520838,1.347438931,186.7605434,4.838499069,2.123916341,0.676131189,2.013421774,48.30862236,86.94112255,169.6548072,24.96313667,0.911389649,-0.665982842,36.14787495,2.393913984,-1,241.4121532
16.61784554,1.399032712,0,83.33109283,-0.845113039,-2.395902395,115.3572568,10.2255764,3.892702338,-2.997094393,-2.484060526,19.77584839,139.1658781,375.5051224,2.834870682,-1.055480242,2.631055538,44.62160873,118.6222281,147.2927773,1.113595312,0.476769209,1.006372515,57.35153198,72.82078758,80.30684572,63.55524445,2.151981354,0.088158131,277.2008001,9.39008522,2.265888627,1.941614151,-1.168069243,24.84576035,60.07707171,268.2633868,4.45726301,3.473863602,-2.792752266,37.57568359,88.41710466,327.0845895,38.7094841,0.210367203,1.256227374,39.95954863,5.571856022,2.233245016,1.532249451,-1.624683022,12.72992325,47.76706175,71.68975722,25.97956085,-1.321882248,2.880910397,52.25638813,2.799651861,-1,228.1932278
20.44689751,1.247926235,0,211.3146667,-0.586956084,-0.599839568,249.13688,13.46776009,2.287016857,0.159948766,2.281416774,101.899704,294.6003294,297.5428907,3.333964487,1.267540395,-3.083611608,122.4599991,300.0642012,333.5194527,2.406105934,1.290037334,-2.031046391,145.8293839,247.4573097,259.3529692,109.4149628,-0.74690485,-2.881256342,142.8437254,20.39726257,1.438669996,1.107591629,0.918156926,20.5602951,89.77020972,207.7315514,2.271749532,1.130088568,1.970722143,43.92967987,147.7815834,189.9812276,88.85466766,-1.854496479,2.483772039,290.8545105,6.694710732,1.052805608,0.022496939,1.052565217,23.36938477,80.11854571,105.0501676,65.4852829,-1.876993418,1.431206822,218.9479287,0.888367116,-1,495.5164776
