MET(GeV),#phi_{MET},light_jets_multiplicity,pT_{b_{1}}(GeV),#eta_{b_{1}},#phi_{b_{1}},Energy_{b_{1}}(GeV),Mass_{b_{1}}(GeV),#Delta R_{b_{1}b_{2}},#Delta #eta_{b_{1}b_{2}},#Delta #phi_{b_{1}b_{2}},#Delta pT_{b_{1}b_{2}}(GeV),#Delta #vec{pT}_{b_{1}b_{2}}(GeV),#Delta #vec{p}_{b_{1}b_{2}}(GeV),#Delta R_{b_{1}#tau_{1}},#Delta #eta_{b_{1}#tau_{1}},#Delta #phi_{b_{1}#tau_{1}},#Delta pT_{b_{1}#tau_{1}}(GeV),#Delta #vec{pT}_{b_{1}#tau_{1}}(GeV),#Delta #vec{p}_{b_{1}#tau_{1}}(GeV),#Delta R_{b_{1}lep_{1}},#Delta #eta_{b_{1}lep_{1}},#Delta #phi_{b_{1}lep_{1}},#Delta pT_{b_{1}lep_{1}}(GeV),#Delta #vec{pT}_{b_{1}lep_{1}}(GeV),#Delta #vec{p}_{b_{1}lep_{1}}(GeV),pT_{b_{2}}(GeV),#eta_{b_{2}},#phi_{b_{2}},Energy_{b_{2}}(GeV),Mass_{b_{2}}(GeV),#Delta R_{b_{2}#tau_{1}},#Delta #eta_{b_{2}#tau_{1}},#Delta #phi_{b_{2}#tau_{1}},#Delta pT_{b_{2}#tau_{1}}(GeV),#Delta #vec{pT}_{b_{2}#tau_{1}}(GeV),#Delta #vec{p}_{b_{2}#tau_{1}}(GeV),#Delta R_{b_{2}lep_{1}},#Delta #eta_{b_{2}lep_{1}},#Delta #phi_{b_{2}lep_{1}},#Delta pT_{b_{2}lep_{1}}(GeV),#Delta #vec{pT}_{b_{2}lep_{1}}(GeV),#Delta #vec{p}_{b_{2}lep_{1}}(GeV),pT_{#tau_{1}}(GeV),#eta_{#tau_{1}},#phi_{#tau_{1}},Energy_{#tau_{1}}(GeV),Mass_{#tau_{1}}(GeV),#Delta R_{#tau_{1}lep_{1}},#Delta #eta_{#tau_{1}lep_{1}},#Delta #phi_{#tau_{1}lep_{1}},#Delta pT_{#tau_{1}lep_{1}}(GeV),#Delta #vec{pT}_{#tau_{1}lep_{1}}(GeV),#Delta #vec{p}_{#tau_{1}lep_{1}}(GeV),pT_{lep_{1}}(GeV),#eta_{lep_{1}},#phi_{lep_{1}},Energy_{lep_{1}}(GeV),Mass_{lep_{1}}(GeV),Q_{#tau_{1}}Q_{lep_{1}},sT(GeV)
145.7227631,-0.541024983,0,186.6975403,0.648510516,2.762624025,231.7044745,44.69827652,0.757398362,-0.640822947,0.403730392,86.64926147,102.5259438,109.3708512,2.81573335,-1.215528905,-2.539851133,46.12257385,312.8697475,442.3416689,2.300644081,-1.256176412,1.927429378,119.1068039,219.6260802,238.2098003,100.0482788,1.289333463,2.358893633,197.5073697,28.87466049,2.999159738,-0.574705958,-2.943581525,-40.52668762,239.478407,364.3643666,1.643264582,-0.615353465,1.523698986,32.45754242,118.0738118,129.9011532,140.5749664,1.864039421,-0.980710149,465.0617774,27.74307251,1.816359669,-0.040647507,-1.815904796,72.98423004,170.1210102,278.4631797,67.59073639,1.904686928,0.835194647,232.0448869,0.105658376,-1,640.634285
20.45454025,0.679237843,3,106.2500839,-1.028238535,0.863667488,167.9393298,11.51199436,2.855773638,-1.331670552,-2.526281182,21.41851807,182.2250875,239.6729599,2.090034371,-1.686751068,1.234145254,38.96859741,105.3236493,206.0722174,3.039181225,-0.680093855,-2.962109868,56.20731735,155.7454034,191.7002489,84.83156586,0.303432018,-2.893236637,90.49245285,17.58761597,2.547625266,-0.355080515,-2.522758871,17.55007935,144.9879206,146.5646396,0.783899762,0.651576698,-0.435828686,34.78879929,44.76538786,62.70842871,67.28148651,0.658512533,-0.370477766,82.5131354,4.237515926,2.317031796,1.006657213,2.086930186,17.23871994,101.7565813,120.9362178,50.04276657,-0.34814468,-2.457407951,53.10623187,0.000511,-1,328.8604431
36.83646774,1.723887086,1,116.7578812,1.198727608,1.66781795,211.3019932,7.053594589,2.84672794,0.387858629,2.820181847,71.42760849,160.4073001,209.6899571,2.083370185,-0.583706975,-1.999929372,92.34630203,128.8417718,166.5062636,3.303561971,1.762519598,2.794109225,90.65030289,141.5844839,238.1435552,45.33027267,0.810868979,-1.152363896,61.27166455,4.99840641,1.756281729,-0.971565604,1.463074088,20.91869354,49.12038599,57.34039089,1.374908201,1.374660969,-0.026072621,19.2226944,19.24360754,59.62186451,24.41157913,1.782434583,-2.615437984,74.66357196,2.87075305,2.778909328,2.346226573,-1.489146709,-1.695999146,34.25742829,92.58420545,26.10757828,-0.56379199,-1.126291275,30.36813746,0.105658375,1,249.443779
73.0618515,0.333839655,2,37.2963829,-1.324280143,2.066545486,75.23646435,5.035255909,1.566403037,0.490356326,-1.487672393,0.561653137,50.12934389,67.1079076,0.8270482,-0.727528632,0.393332958,-8.799781799,18.43926697,40.42730901,2.622848432,-1.317275967,2.268064797,-129.3778725,192.7555049,203.0962586,36.73472977,-1.814636469,-2.728967428,115.8841297,5.648621082,2.24085361,-1.217884958,1.881005351,-9.361434937,67.14239253,104.8963644,3.107334629,-1.807632293,-2.527448118,-129.9395256,197.832153,225.6777106,46.0961647,-0.596751511,1.673212528,55.22902492,8.631575584,1.9653044,-0.589747335,1.874731839,-120.5780907,185.7522286,187.8510861,166.6742554,-0.007004176,-0.20151931,166.6783773,0.105658375,1,359.8633842
21.08075333,1.790354371,0,259.6799316,1.885615349,-1.960299373,878.8788035,78.12283325,3.042393943,2.095131353,2.206033889,166.8847427,323.4833612,914.6920457,3.417128184,1.510899633,3.064954702,158.9117279,360.2349817,874.9472643,2.215159212,0.081487775,-2.213659883,137.2552948,347.1865301,587.7344202,92.7951889,-0.209516004,2.116852045,95.81227087,13.61933899,1.038783743,-0.584231719,0.858920813,-7.973014832,80.92131647,99.69679088,2.743603681,-2.013643578,1.863491535,-29.62944794,173.6504209,419.0277551,100.7682037,0.374715716,1.257931232,108.5943994,12.03097439,1.74710635,-1.429411858,1.004570723,-21.65643311,109.1153828,341.0452007,122.4246368,1.804127574,0.25336051,381.9212499,0.000510999,-1,596.7487144
21.15499878,0.253549397,1,98.45744324,-0.186349466,-2.712393761,103.4878973,25.98714256,0.883956721,-0.21517699,0.857367102,67.95513916,81.8139036,84.06718189,2.823652993,-2.106859758,1.879935686,10.69550323,150.5116979,345.944917,2.523572532,-0.072748028,-2.522523746,-5.438995361,192.7442328,192.8580797,30.50230408,0.028827524,2.713424444,30.88964339,4.796469688,2.150374433,-1.891682768,1.022568583,-57.25963593,76.43452135,301.9867375,2.906785979,0.142428963,2.903294459,-73.39413452,133.7307463,134.333153,87.76194,1.920510292,1.690855861,306.2015766,13.74279404,2.770332174,2.034111731,1.880725875,-16.1344986,155.1081789,342.0510731,103.8964386,-0.113601439,-0.189870015,104.5676199,0.105658375,1,341.7731247
49.31544495,2.497542858,1,195.7524567,0.03186382,-0.026891384,195.9242795,5.327327728,3.116837388,-0.962385286,-2.964538727,89.02775574,301.3954668,323.7588725,2.509029618,1.971155655,1.552345004,162.2193756,197.9931055,231.7368984,1.691371156,0.950441491,-1.399070177,102.2874374,201.9944743,227.5107095,106.7247009,0.994249105,2.937647343,164.1269021,7.260217667,3.424249364,2.93354094,-1.766301576,73.19161987,117.9198179,266.2009283,2.471760113,1.912826777,1.56546855,13.2596817,141.4905745,264.0374623,33.53308105,-1.939291835,-1.579236388,119.0499625,3.353898287,3.122932752,-1.020714164,-2.951415181,-59.93193817,126.5523753,127.5264656,93.46501923,-0.918577671,1.372178793,135.7491098,0.105658376,1,478.7907028
51.28811646,1.33859539,1,143.5091705,-0.304151744,-1.595744371,150.55071,10.29362869,2.668210537,-1.241157144,-2.361964524,28.58909607,239.288576,292.6443351,1.553946564,-1.325834244,-0.810501993,113.8333702,124.9232986,148.4520411,1.977825186,-1.472259253,1.320698738,32.50814056,158.2117995,259.3878287,114.9200745,0.937005401,0.766220152,169.6715428,13.04146767,1.553771604,-0.0846771,1.551462531,85.24427414,118.1330395,147.4673416,2.610770594,-0.231102109,-2.600522045,3.919044495,217.7064159,220.8419323,29.67580032,1.021682501,-0.785242379,46.57073131,1.038333178,2.136224903,-0.146425009,2.131200731,-81.32522964,129.2425651,180.0450276,111.00103,1.16810751,-2.91644311,195.7423349,0.105658375,-1,450.3941917
34.05753326,0.141581014,2,198.5255432,-0.404345006,2.489356756,216.7740754,27.85618019,3.193631114,-1.882259578,2.579995848,166.7593098,226.0465597,270.4520969,1.421649452,0.898841411,1.101440549,130.7688599,178.4233046,181.4538759,2.828021135,0.045016229,-2.82766283,25.76858521,366.7401811,366.7468323,31.76623344,1.477914572,-0.090639092,73.49983275,6.037344456,3.149706094,2.781100988,-1.478555299,-35.99044991,72.13563663,195.316967,2.116822835,1.927275807,0.875526629,-140.9907246,154.3474131,212.6484557,67.75668335,-1.303186417,1.387916207,134.2395388,9.400693893,2.504140405,-0.853825182,2.354081929,-105.0002747,225.7319568,228.4651297,172.756958,-0.449361235,-0.966165721,190.4944883,0.105658375,-1,504.8629513
133.2363281,-0.178647533,1,127.7511444,1.274282694,3.069135189,247.6817953,26.22685051,0.656483864,-0.65177083,0.078522921,38.34308624,39.25025222,97.9072981,2.891524339,-0.091298342,-2.890082632,79.97161484,174.4331766,213.4749226,2.340337151,-0.423544168,-2.30169249,47.07446289,191.282714,191.297512,89.40805817,1.926053524,2.990612268,313.7370767,16.74007416,3.021050866,0.560472488,-2.968605552,41.62852859,136.7220495,252.9016061,2.391132119,0.228226662,-2.38021541,8.731376648,157.9415245,180.4705113,47.77952957,1.365581036,-0.323967487,99.70174017,0.918171287,0.67571462,-0.332245827,0.588390142,-32.89715195,48.77160818,134.5903747,80.67668152,1.697826862,-0.912357628,227.7158321,0.105658376,-1,478.8517418
8.651179314,-1.769542217,3,139.5209351,-0.48045963,0.160754934,156.6571489,15.00673866,1.347365022,-0.455023082,1.268206015,103.8465004,133.312899,149.989715,1.288332071,1.271880329,0.205231469,95.18122101,96.53558402,110.8038335,2.977778155,-1.714633644,2.434582964,42.50028229,222.4022804,314.3687074,35.67443466,-0.025436549,-1.107451081,35.72292835,1.624409556,2.027833888,1.726903411,-1.062974546,-8.665279388,41.23471058,129.8477672,1.716698562,-1.259610562,1.166376948,-61.34621811,89.22917335,177.5040399,44.33971405,-1.752339959,-0.044476535,131.9416731,7.625440598,3.726831602,-2.986513972,2.229351494,-52.68093872,129.0127396,305.18346,97.02065277,1.234174013,-2.27382803,180.7792966,0.000510999,-1,325.2069159
12.5159626,1.689327955,1,167.4809418,1.17957747,-0.560137749,298.4804067,14.03513241,2.587063249,1.031295344,-2.372620106,105.4175301,216.428166,321.2684958,1.052296512,-0.142432928,-1.042612493,110.3716736,147.2099265,208.1585066,2.327782717,-0.198199511,2.3193295,11.32836914,296.6994113,299.8430975,62.06341171,0.148282126,1.812482357,63.44032438,9.353708267,1.773854083,-1.173728272,1.330007613,4.954143524,73.64021213,116.4875987,2.010892502,-1.229494855,-1.591235701,-94.08916092,169.2088537,327.7850871,57.10926819,1.322010398,0.482474744,114.9506837,7.282443523,2.921775558,-0.055766582,-2.921243314,-99.04330444,212.2483698,285.1849061,156.1525726,1.37777698,-2.879467249,329.3424695,0.105658376,1,455.3221569
323.4494629,1.464498639,0,98.46736145,-1.39396584,-2.09840107,210.8226083,8.133093834,3.949848462,-2.878619552,2.704598371,53.85231018,140.1674483,312.7984092,3.544045668,-2.283385873,2.710425917,58.97264099,135.3576544,263.5909067,1.498144009,-1.335037109,-0.679787755,-223.3046112,252.8859071,303.1973777,44.61505127,1.484653711,1.480185866,103.5664692,3.499991417,0.595262205,0.595233679,0.005827546,5.120330811,5.12617084,53.69820737,3.284156429,1.543582443,2.898799181,-277.1569214,365.2360068,382.1316263,39.49472046,0.889420033,1.47435832,56.26014307,3.119838715,3.044445805,0.948348764,2.892971635,-282.2772522,360.1834688,364.9704979,321.7719727,-0.058928732,-1.418613315,322.3308436,0.105658375,-1,827.7985687
37.64367676,-0.835181713,1,148.0046234,1.510774016,0.859166026,351.6902342,8.67888546,2.440738151,-0.077065349,2.439521194,108.8792801,179.6626804,289.6424525,1.09901272,-0.683975816,0.860236039,123.7263718,133.4439549,249.8953725,3.480148747,3.262674809,-1.210945249,102.9151382,138.7029918,466.1013664,39.12534332,1.587839365,-1.580355167,99.95969479,6.898880482,1.691887087,-0.606910467,-1.579285155,14.84709167,46.22069654,48.88053892,4.252654811,3.339740157,2.632718865,-5.964141846,81.51737109,232.5533728,24.27825165,2.194749832,-0.001070013,110.3672875,2.701111317,4.457111517,3.946650624,-2.071181288,-20.81123352,60.60431621,241.4327671,45.08948517,-1.751900792,2.070111275,133.8931626,0.105658376,1,294.1413803
88.57839203,-1.665921092,1,103.3434601,2.15580225,1.923186898,452.6023728,20.00766373,3.143261295,2.975976467,-1.011758685,66.70278168,89.47532942,482.1036013,3.806805425,3.155529916,2.129412711,17.51496887,165.6763129,565.8204421,4.326519465,3.653163791,-2.318008844,21.65484619,169.7857082,636.6793394,36.64067841,-0.820174217,2.934945583,50.22647228,7.449004173,3.146298965,0.179553449,3.141171396,-49.18781281,122.4691673,139.7394716,1.471350451,0.677187324,-1.306250159,-45.04793549,80.31398404,161.310399,85.82849121,-0.999727666,-0.206225812,132.4190251,1.28207159,1.902016832,0.497633874,1.835763752,4.139877319,133.0853889,151.6005964,81.68861389,-1.497361541,-2.041989565,191.7068502,0.105658375,-1,396.0796356
49.18845367,1.363675117,0,63.96274948,0.863175809,-2.398178339,89.69883691,8.36519146,0.568616821,0.256846189,0.507301807,26.75246811,36.26560465,52.78715183,2.780130152,0.463443667,2.741230313,29.31800461,96.81404281,108.1074412,2.213509069,0.682031333,-2.105814725,35.76224899,82.01123317,99.98314035,37.21028137,0.60632962,-2.905480146,45.69910813,11.36902809,2.243461407,0.206597477,2.233928506,2.565536499,64.59119983,65.3228386,2.647481902,0.425185144,-2.613116533,9.009780884,63.18432283,65.93144528,34.64474487,0.399732143,1.143776655,37.8848838,5.725986958,1.452680089,0.218587667,1.436140269,6.444244385,41.63175832,42.61130017,28.20050049,0.181144476,-0.292363614,28.66444308,0.000511,-1,213.2067299
68.64207458,1.180571556,3,54.07131577,1.290081263,2.410416365,105.7466933,4.174146175,1.549559463,1.523946866,0.280571699,16.61330032,20.84224883,101.7783479,4.21856113,3.173902035,2.778957337,30.2354641,76.8237491,184.1617163,1.495044069,0.61171186,-1.364172045,10.37134171,62.15993094,85.57140889,37.45801544,-0.233865604,2.129844666,38.99437737,6.269702911,2.994041224,1.649955168,2.498385638,13.62216377,58.31051105,89.38881097,1.880785658,-0.912235007,-1.644743745,-6.241958618,59.62097996,72.25123118,23.83585167,-1.883820772,-0.368540972,80.24017925,2.018113136,3.338361552,-2.562190175,2.140055925,-19.86412239,60.00605233,124.0428064,43.69997406,0.678369403,-2.508596897,54.14657326,0.000511,-1,227.7072315
102.9293289,-1.741827726,1,151.8170471,-2.05757308,-1.404590964,604.4222414,26.73508072,3.828047191,-3.140061021,-2.189511836,105.5688934,182.5700308,670.2092595,3.908273916,-2.874704897,-2.647768259,-5.645278931,299.9026407,787.2664294,1.726576616,-1.209370077,1.232270598,53.1184845,151.1206834,513.0723644,46.24815369,1.082487941,0.784920871,76.23499845,4.602515221,0.529540199,0.265356123,-0.458256423,-111.2141724,117.7764856,144.10885,3.451839209,1.930690944,-2.861402873,-52.45040894,143.7133844,211.0441962,157.462326,0.817131817,1.243177295,214.1129466,21.58256531,2.923773747,1.665334821,-2.40314645,58.76376343,239.8371503,337.5984295,98.69856262,-0.848203003,-2.636861563,136.383194,0.105658375,1,557.1554184
63.63196182,2.496068954,2,50.82531738,-0.671497107,-2.054261923,63.61961087,10.65395641,0.567536718,0.52643168,0.212055683,13.15378952,16.08720135,25.64385553,2.847776125,-0.886671767,2.706222836,-186.9901276,284.7075494,298.0919507,2.362480454,-1.154215336,-2.061334726,24.10984993,67.64814438,84.21285416,37.67152786,-1.197928786,-2.266317606,68.2351402,4.409261227,2.866658532,-1.413103446,2.494167153,-200.1439171,268.8256381,289.817172,2.827167901,-1.680647016,-2.273390409,10.95606041,58.59647476,91.38438032,237.8154449,0.21517466,1.522700548,243.3980598,5.216045856,1.539060435,-0.267543569,1.515627745,211.0999775,237.8429038,240.8854645,26.71546745,0.482718229,0.007072803,29.88914343,0.105658376,-1,416.6597195
46.84946442,0.793088138,1,151.843811,0.634051204,-0.961738169,183.849389,12.81304836,0.50170212,0.019645095,-0.501317352,72.05833435,90.40952658,103.6525938,2.874383616,-0.383818388,2.848642592,76.23771667,225.2892531,225.6036935,3.201267989,0.628138322,-3.139037907,31.76612854,271.9212747,290.4746175,79.78547668,0.614406109,-0.460420817,95.43792245,4.651198864,2.96084343,-0.403463483,-2.933225363,4.179382324,154.5496167,159.3426537,2.70699718,0.608493228,-2.637720555,-40.29220581,193.814233,200.5278755,75.60609436,1.017869592,2.472804546,118.4668353,6.778162003,1.054219842,1.01195671,0.295504808,-44.47158813,52.58081208,104.4426123,120.0776825,0.005912881,2.177299738,120.0798281,0.105658376,-1,474.162529
37.68994904,-0.155463979,0,42.05202484,-0.938519537,2.185013533,62.45564582,7.75681448,1.705065907,-0.455565184,1.64307946,4.186065674,58.58499752,64.30559019,1.704806881,-1.09503065,-1.306627099,14.88207245,43.70265189,66.24990197,2.314840226,-0.818277016,-2.165388648,11.23281097,64.57686731,76.92816135,37.86595917,-0.482954353,0.541934073,42.48609891,3.159127712,3.018225449,-0.639465466,-2.949706558,10.69600677,64.74491938,68.80191033,2.501156751,-0.362711832,2.4747172,7.0467453,64.94315108,66.719263,27.16995239,0.156511113,-2.791544676,28.40187812,7.087265491,0.902254937,0.276753634,-0.858761549,-3.649261475,24.36829263,25.64304767,30.81921387,-0.120242521,-1.932783127,31.0422786,0.000511,1,175.5970993
